r,z,"v(r,z)",u_r,w_z,P
0.000055,0.017688,105.94,-104.995,-14.1211,0.000115
0.000055,0.017578,153.519,-148.162,-40.199,0.000562
0.000055,0.017468,126.832,-124.288,-25.2744,-2.05E-05
0.000055,0.017358,31.4801,-26.8377,16.454,0.000528
0.000055,0.017248,105.045,104.359,-11.9787,0.000161
0.000055,0.017138,229.593,228.964,-16.9757,0.000466
0.000055,0.017028,418.615,418.523,-8.78251,0.000157
0.000055,0.016918,429.685,429.41,15.3858,0.000524
0.000055,0.016808,100.064,100.036,2.36321,0.000138
0.000055,0.016698,32.9876,20.4957,-25.8478,5.85E-04
0.000055,0.016588,349.495,-348.606,-24.9115,0.000309
0.000055,0.016478,147.134,-147.126,-1.55825,0.000254
0.000055,0.016368,135.038,134.684,9.77055,0.000445
0.000055,0.016258,137.047,-133.724,29.9965,0.000212
0.000055,0.016148,72.423,72.4135,-1.17515,0.000444
0.000055,0.016038,104.284,104.202,-4.12119,0.000201
0.000055,0.015928,58.4574,-57.8094,-8.68007,0.000215
0.000055,0.015818,63.9632,63.8809,-3.24537,0.000373
0.000055,0.015708,94.7828,93.9472,12.5579,0.000345
0.000055,0.015598,112.879,-111.819,15.4389,0.000278
0.000055,0.015488,162.323,-162.323,-0.13955,0.000358
0.000055,0.015378,78.6351,-78.5506,3.64396,0.000269
0.000055,0.015268,183.728,-183.672,-4.53551,2.79E-04
0.000055,0.015158,164.97,-164.813,-7.18088,0.000251
0.000055,0.015048,47.4041,47.2934,3.23744,3.93E-04
0.000055,0.014938,64.4924,63.4884,11.3354,0.000403
0.000055,0.014828,188.906,185.334,36.5657,0.000157
0.000055,0.014718,15.299,-1.12078,15.2579,0.000353
0.000055,0.014608,186.519,-186.498,2.78924,0.000392
0.000055,0.014498,145.38,-143.995,-20.0165,0.000285
0.000055,0.014388,69.8787,-57.8685,-39.1697,3.61E-04
0.000055,0.014278,201.007,197.685,36.3902,0.00029
0.000055,0.014168,118.744,-114.908,29.9392,0.000289
0.000055,0.014058,70.8241,-70.8125,1.28491,0.000369
0.000055,0.013948,89.2034,-88.4033,-11.9209,0.000371
0.000055,0.013838,173.05,-170.222,-31.1537,0.000331
0.000055,0.013728,269.401,268.925,16.009,0.000263
0.000055,0.013618,230.366,229.547,19.4104,0.000437
0.000055,0.013508,174.115,174.096,2.56774,0.000244
0.000055,0.013398,129.87,129.75,5.586,0.000508
0.000055,0.013288,282.3,281.884,15.3067,0.000304
0.000055,0.013178,57.5991,-57.1772,6.95903,0.000331
0.000055,0.013068,10.5881,-9.92368,-3.6918,0.00037
0.000055,0.012958,227.643,227.642,-0.75424,0.000461
0.000055,0.012848,103.532,########,-17.5838,0.000199
0.000055,0.012738,26.2758,-18.9039,-18.2499,0.000427
